type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
adverbe;B2;Art und Weise;notgedrungen;par nécessité, faute de mieux;out of necessity;Wir mussten notgedrungen umplanen.;Nous avons dû revoir nos plans par nécessité.;Out of necessity we had to replan.
adverbe;B2;Art und Weise;wohlwollend;avec bienveillance;benevolently;Der Chef hat den Vorschlag wohlwollend aufgenommen.;Le patron a accueilli la proposition avec bienveillance.;The boss received the proposal benevolently.
adverbe;B2;Art und Weise;rücksichtsvoll;avec égards;considerately;Bitte verhalten Sie sich rücksichtsvoll gegenüber den Nachbarn.;Veuillez vous comporter avec égards envers les voisins.;Please behave considerately towards the neighbours.
adverbe;B2;Art und Weise;umsichtig;avec circonspection;prudently;Die Fahrerin hat umsichtig reagiert.;La conductrice a réagi avec circonspection.;The driver reacted prudently.
adverbe;B2;Art und Weise;gewissenhaft;consciencieusement;conscientiously;Sie führt das Protokoll gewissenhaft.;Elle tient le procès-verbal consciencieusement.;She keeps the minutes conscientiously.
adverbe;B2;Art und Weise;nachdrücklich;avec insistance;emphatically;Der Verein forderte nachdrücklich mehr Unterstützung.;L'association a réclamé plus de soutien avec insistance.;The association emphatically demanded more support.
adverbe;B2;Art und Weise;unmissverständlich;sans ambiguïté;unambiguously;Er hat unmissverständlich Nein gesagt.;Il a dit non sans ambiguïté.;He unambiguously said no.
adverbe;B2;Art und Weise;sinngemäß;en substance;in essence;Er hat sinngemäß dasselbe gesagt.;Il a dit en substance la même chose.;He said essentially the same thing.
adverbe;B2;Art und Weise;wortwörtlich;mot pour mot;word for word;Sie hat den Satz wortwörtlich übersetzt.;Elle a traduit la phrase mot pour mot.;She translated the sentence word for word.
adverbe;B2;Art und Weise;schrittweise;par étapes;step by step;Die Regeln werden schrittweise eingeführt.;Les règles sont introduites par étapes.;The rules are being introduced step by step.
adverbe;B2;Art und Weise;eingehend;de manière approfondie;in depth;Der Fall wurde eingehend geprüft.;Le dossier a été examiné de manière approfondie.;The case was examined in depth.
adverbe;B2;Grad/Menge;zusehends;à vue d'œil;visibly;Die Lage verbessert sich zusehends.;La situation s'améliore à vue d'œil.;The situation is visibly improving.
adverbe;B2;Grad/Menge;allenfalls;tout au plus;at best;Das reicht allenfalls für zwei Personen.;Cela suffit tout au plus pour deux personnes.;That's enough at best for two people.
adverbe;B2;Grad/Menge;nahezu;quasiment;nearly;Der Saal war nahezu leer.;La salle était quasiment vide.;The hall was nearly empty.
adverbe;B2;Grad/Menge;geradezu;carrément;downright;Der Preis ist geradezu lächerlich.;Le prix est carrément ridicule.;The price is downright ridiculous.
adverbe;B2;Grad/Menge;weitaus;de loin;by far;Das ist weitaus die bessere Lösung.;C'est de loin la meilleure solution.;That is by far the better solution.
adverbe;B2;Grad/Menge;unheimlich;vachement, terriblement;incredibly;Ich habe mich unheimlich über die Nachricht gefreut.;La nouvelle m'a terriblement fait plaisir.;I was incredibly pleased about the news.
adverbe;B2;Grad/Menge;ungemein;extraordinairement;immensely;Der Vortrag war ungemein spannend.;La conférence était extraordinairement captivante.;The talk was immensely exciting.
adverbe;B2;Grad/Menge;maßlos;démesurément;excessively;Er war maßlos enttäuscht.;Il était démesurément déçu.;He was excessively disappointed.
adverbe;B2;Grad/Menge;spärlich;chichement, peu abondamment;sparsely;Der Raum war nur spärlich beleuchtet.;La pièce n'était que faiblement éclairée.;The room was only sparsely lit.
adverbe;B2;Grad/Menge;minimal;de façon minime;minimally;Die Kosten sind nur minimal gestiegen.;Les coûts n'ont augmenté que de façon minime.;The costs have risen only minimally.
adverbe;B2;Grad/Menge;hinreichend;suffisamment (soutenu);sufficiently (formal);Die Gründe sind hinreichend bekannt.;Les raisons sont suffisamment connues.;The reasons are sufficiently known.
adverbe;B2;Grad/Menge;übermäßig;excessivement;excessively;Man sollte nicht übermäßig viel Salz verwenden.;Il ne faut pas utiliser excessivement de sel.;One should not use excessively much salt.
adverbe;B2;Grad/Menge;allzu;par trop;far too;Die Erklärung war allzu kompliziert.;L'explication était par trop compliquée.;The explanation was far too complicated.
adverbe;B2;Grad/Menge;restlos;entièrement, jusqu'au bout;completely;Die Karten waren restlos ausverkauft.;Les billets étaient entièrement épuisés.;The tickets were completely sold out.
adverbe;B2;Grad/Menge;größtenteils;pour la plupart;mostly;Die Teilnehmer waren größtenteils Studierende.;Les participants étaient pour la plupart des étudiants.;The participants were mostly students.
adverbe;B2;Grad/Menge;vollends;tout à fait, complètement;utterly;Damit war die Sache vollends geklärt.;L'affaire était ainsi tout à fait réglée.;With that the matter was utterly settled.
adverbe;B2;Grund/Folge;mithin;partant, donc;hence (formal);Die Bedingungen sind erfüllt, mithin kann gezahlt werden.;Les conditions sont remplies, partant le paiement peut avoir lieu.;The conditions are met, hence payment can be made.
adverbe;B2;Grund/Folge;demzufolge;par suite de quoi;consequently;Der Vertrag wurde geändert, demzufolge gelten neue Fristen.;Le contrat a été modifié, par suite de quoi de nouveaux délais s'appliquent.;The contract was changed, consequently new deadlines apply.
adverbe;B2;Grund/Folge;insofern;à cet égard;in that respect;Insofern hat sie völlig recht.;À cet égard, elle a tout à fait raison.;In that respect she is completely right.
adverbe;B2;Grund/Folge;demgemäß;en conformité avec cela;accordingly (formal);Das Gesetz ist klar, demgemäß wurde entschieden.;La loi est claire, la décision a été prise en conformité.;The law is clear, the decision was made accordingly.
adverbe;B2;Grund/Folge;folgerichtig;logiquement;logically;Folgerichtig wurde das Projekt gestoppt.;Logiquement, le projet a été arrêté.;Logically the project was stopped.
adverbe;B2;Grund/Folge;notwendigerweise;nécessairement;necessarily;Mehr Personal bedeutet nicht notwendigerweise bessere Arbeit.;Plus de personnel ne signifie pas nécessairement un meilleur travail.;More staff does not necessarily mean better work.
adverbe;B2;Grund/Folge;zwangsläufig;forcément;inevitably;Diese Politik führt zwangsläufig zu höheren Kosten.;Cette politique mène forcément à des coûts plus élevés.;This policy inevitably leads to higher costs.
adverbe;B2;Grund/Folge;unweigerlich;immanquablement;unavoidably;Ohne Übung folgt unweigerlich der Rückschritt.;Sans pratique, le recul suit immanquablement.;Without practice, regression unavoidably follows.
adverbe;B2;Grund/Folge;ergo;donc (ironique ou soutenu);ergo;Er war nicht da, ergo kann er nichts gesehen haben.;Il n'était pas là, donc il n'a rien pu voir.;He wasn't there, ergo he can't have seen anything.
adverbe;B2;Grund/Folge;schlussendlich;en fin de compte;in the end;Schlussendlich haben wir uns geeinigt.;En fin de compte, nous nous sommes mis d'accord.;In the end we came to an agreement.
adverbe;B2;Grund/Folge;letztendlich;au bout du compte;ultimately;Letztendlich zählt nur das Ergebnis.;Au bout du compte, seul le résultat compte.;Ultimately only the result counts.
adverbe;B2;Grund/Folge;hierfür;à cette fin;for this purpose;Hierfür brauchen wir eine schriftliche Genehmigung.;À cette fin, nous avons besoin d'une autorisation écrite.;For this purpose we need written permission.
adverbe;B2;Grund/Folge;sicherheitshalber;par sécurité;to be on the safe side;Ich rufe sicherheitshalber noch einmal an.;Par sécurité, je rappelle encore une fois.;To be on the safe side I'll call again.
adverbe;B2;Grund/Folge;vorsichtshalber;par précaution;as a precaution;Nimm vorsichtshalber einen Regenschirm mit.;Prends un parapluie par précaution.;Take an umbrella as a precaution.
adverbe;B2;Grund/Folge;aus diesem Grund;pour cette raison;for this reason;Aus diesem Grund wurde die Sitzung verschoben.;Pour cette raison, la séance a été reportée.;For this reason the meeting was postponed.
adverbe;B2;Grund/Folge;kurzum;bref;in short;Kurzum, der Plan hat nicht funktioniert.;Bref, le plan n'a pas fonctionné.;In short, the plan did not work.
adverbe;B2;Verbindung/Logik;einerseits;d'une part;on the one hand;Einerseits ist die Stelle gut bezahlt, andererseits sehr fordernd.;D'une part le poste est bien payé, d'autre part très exigeant.;On the one hand the job pays well, on the other it's very demanding.
adverbe;B2;Verbindung/Logik;andererseits;d'autre part;on the other hand;Der Wagen ist alt, andererseits fährt er noch tadellos.;La voiture est vieille, d'autre part elle roule encore parfaitement.;The car is old, on the other hand it still runs perfectly.
adverbe;B2;Verbindung/Logik;vielmehr;bien plutôt;rather;Es geht nicht ums Geld, vielmehr um das Prinzip.;Il ne s'agit pas d'argent, bien plutôt du principe.;It's not about the money, rather about the principle.
adverbe;B2;Nuance/Ton;ohnehin;de toute façon;anyway;Ich wollte ohnehin früher gehen.;Je voulais de toute façon partir plus tôt.;I wanted to leave earlier anyway.
adverbe;B2;Nuance/Ton;sowieso;de toute manière;in any case;Das wusste er sowieso schon.;Il le savait de toute manière déjà.;He knew that already in any case.
adverbe;B2;Verbindung/Logik;gleichwohl;néanmoins (soutenu);nevertheless (formal);Die Kritik war hart, gleichwohl berechtigt.;La critique était dure, néanmoins justifiée.;The criticism was harsh, nevertheless justified.
adverbe;B2;Verbindung/Logik;indessen;toutefois, pendant ce temps;meanwhile, however;Die Preise fallen, die Nachfrage steigt indessen weiter.;Les prix baissent, la demande continue toutefois d'augmenter.;Prices are falling, demand however keeps rising.
adverbe;B2;Nuance/Ton;keineswegs;nullement;by no means;Das ist keineswegs selbstverständlich.;Cela ne va nullement de soi.;That is by no means self-evident.
adverbe;B2;Verbindung/Logik;mitnichten;point du tout;not at all (formal);Das Problem ist mitnichten gelöst.;Le problème n'est point du tout résolu.;The problem is not at all solved.
adverbe;B2;Nuance/Ton;freilich;certes, il est vrai;admittedly;Das kostet freilich mehr Zeit.;Cela coûte certes plus de temps.;That admittedly costs more time.
adverbe;B2;Verbindung/Logik;gewissermaßen;en quelque sorte;to a certain extent;Er ist gewissermaßen der Kopf des Projekts.;Il est en quelque sorte la tête du projet.;He is to a certain extent the head of the project.
adverbe;B2;Verbindung/Logik;sozusagen;pour ainsi dire;so to speak;Sie ist sozusagen mit dem Verein aufgewachsen.;Elle a pour ainsi dire grandi avec le club.;She grew up with the club, so to speak.
adverbe;B2;Verbindung/Logik;angeblich;soi-disant;allegedly;Der Termin wurde angeblich abgesagt.;Le rendez-vous aurait soi-disant été annulé.;The appointment was allegedly cancelled.
adverbe;B2;Verbindung/Logik;vermutlich;probablement;presumably;Er hat vermutlich den Bus verpasst.;Il a probablement raté le bus.;He presumably missed the bus.
adverbe;B2;Verbindung/Logik;wahrscheinlich;vraisemblablement;probably;Wahrscheinlich regnet es morgen.;Il pleuvra vraisemblablement demain.;It will probably rain tomorrow.
adverbe;B2;Verbindung/Logik;anscheinend;à ce qu'il paraît;seemingly;Anscheinend ist das Büro heute geschlossen.;À ce qu'il paraît, le bureau est fermé aujourd'hui.;Seemingly the office is closed today.
adverbe;B2;Verbindung/Logik;zweifellos;sans aucun doute;undoubtedly;Das ist zweifellos sein bestes Buch.;C'est sans aucun doute son meilleur livre.;That is undoubtedly his best book.
adverbe;B2;Verbindung/Logik;bekanntlich;comme chacun sait;as is well known;Deutsch hat bekanntlich vier Fälle.;Comme chacun sait, l'allemand a quatre cas.;As is well known, German has four cases.
adverbe;B2;Verbindung/Logik;erfahrungsgemäß;d'expérience;from experience;Erfahrungsgemäß dauert das länger als geplant.;D'expérience, cela dure plus longtemps que prévu.;From experience that takes longer than planned.
adverbe;B2;Verbindung/Logik;schlichtweg;tout simplement;simply;Die Frist war schlichtweg zu kurz.;Le délai était tout simplement trop court.;The deadline was simply too short.
adverbe;B2;Verbindung/Logik;letztlich;en définitive;ultimately;Letztlich entscheidet der Kunde.;En définitive, c'est le client qui décide.;Ultimately the customer decides.
adverbe;B2;Verbindung/Logik;streng genommen;à proprement parler;strictly speaking;Streng genommen ist das kein Fehler.;À proprement parler, ce n'est pas une erreur.;Strictly speaking that is not a mistake.
adverbe;B2;Frageadverbien;worin;en quoi;in what;Worin besteht der Unterschied?;En quoi consiste la différence ?;In what does the difference consist?
adverbe;B2;Frageadverbien;worauf;sur quoi, à quoi;what for, on what;Worauf wartest du noch?;Qu'attends-tu encore ?;What are you still waiting for?
adverbe;B2;Frageadverbien;wodurch;par quoi;by what means;Wodurch wurde der Schaden verursacht?;Par quoi le dommage a-t-il été causé ?;By what means was the damage caused?
adverbe;B2;Frageadverbien;inwiefern;dans quelle mesure;to what extent;Inwiefern betrifft das unsere Abteilung?;Dans quelle mesure cela concerne-t-il notre service ?;To what extent does that affect our department?
adverbe;C1;Grund/Folge;zumal;d'autant plus que;especially as;Wir sollten früher losfahren, zumal es regnet.;Nous devrions partir plus tôt, d'autant plus qu'il pleut.;We should leave earlier, especially as it is raining.
adverbe;C1;Verbindung/Logik;überdies;de surcroît;moreover;Der Preis ist hoch, überdies ist die Lieferzeit lang.;Le prix est élevé, de surcroît le délai de livraison est long.;The price is high, moreover the delivery time is long.
adverbe;C1;Verbindung/Logik;obendrein;par-dessus le marché;on top of that;Es regnete, und obendrein war die Heizung aus.;Il pleuvait, et par-dessus le marché le chauffage était éteint.;It was raining, and on top of that the heating was off.
adverbe;C1;Verbindung/Logik;hierbei;ce faisant, à cette occasion;in doing so, here;Hierbei ist auf die Reihenfolge zu achten.;Ce faisant, il faut veiller à l'ordre.;In doing so, attention must be paid to the order.
adverbe;C1;Verbindung/Logik;wohingegen;tandis que, alors que;whereas;Der Norden wächst, wohingegen der Süden schrumpft.;Le nord croît, tandis que le sud se rétracte.;The north is growing, whereas the south is shrinking.
adverbe;C1;Verbindung/Logik;indes;cependant, entre-temps;however, meanwhile;"Die Zahlen stiegen; die Löhne indes blieben gleich.";"Les chiffres ont monté ; les salaires cependant sont restés les mêmes.";"The figures rose; wages, however, stayed the same."
adverbe;C1;Zeit;derweil;pendant ce temps;meanwhile;Er telefonierte, sie packte derweil die Koffer.;Il téléphonait, elle faisait pendant ce temps les valises.;"He was on the phone; meanwhile she packed the cases."
adverbe;C1;Zeit;seinerzeit;à l'époque;at the time;Seinerzeit galt das als modern.;À l'époque, cela passait pour moderne.;At the time that was considered modern.
adverbe;C1;Grad/Menge;schwerlich;difficilement;hardly, scarcely;Das lässt sich schwerlich bestreiten.;Cela peut difficilement être contesté.;That can hardly be disputed.
adverbe;C1;Nuance/Ton;keinesfalls;en aucun cas;under no circumstances;Das darf keinesfalls nach außen dringen.;Cela ne doit en aucun cas s'ébruiter.;That must under no circumstances get out.
adverbe;C1;Nuance/Ton;zugegebenermaßen;il faut l'admettre;admittedly;Zugegebenermaßen war der erste Entwurf besser.;Il faut l'admettre, le premier projet était meilleur.;Admittedly the first draft was better.
adverbe;C1;Nuance/Ton;naturgemäß;par nature, forcément;naturally, by its nature;Ein Prototyp hat naturgemäß Kinderkrankheiten.;Un prototype a forcément des défauts de jeunesse.;A prototype naturally has teething problems.
adverbe;C1;Nuance/Ton;gewiss;certes, assurément;certainly;Das ist gewiss richtig, aber es reicht nicht.;C'est certes exact, mais cela ne suffit pas.;That's certainly right, but it isn't enough.
adverbe;C1;Nuance/Ton;bestenfalls;au mieux;at best;Die Reparatur dauert bestenfalls zwei Tage.;La réparation prendra deux jours au mieux.;The repair will take two days at best.
adverbe;C1;Nuance/Ton;schlimmstenfalls;au pire;at worst;Schlimmstenfalls müssen wir von vorn anfangen.;Au pire, il faudra tout recommencer.;At worst we'll have to start over.
adverbe;C1;Nuance/Ton;zugegeben;il faut l'admettre;admittedly;Zugegeben, ich hatte den Termin vergessen.;Il faut l'admettre, j'avais oublié le rendez-vous.;Admittedly, I had forgotten the appointment.
adverbe;C1;Nuance/Ton;nachweislich;de façon avérée;demonstrably;Der Stoff ist nachweislich schädlich.;Cette substance est nocive de façon avérée.;The substance is demonstrably harmful.
adverbe;C1;Nuance/Ton;verständlicherweise;on le comprend;understandably;Sie war verständlicherweise enttäuscht.;On comprend qu'elle ait été déçue.;She was understandably disappointed.
adverbe;C1;Nuance/Ton;bedauerlicherweise;malheureusement;regrettably;Bedauerlicherweise kam die Zusage zu spät.;Malheureusement, l'accord est arrivé trop tard.;Regrettably, the approval came too late.
adverbe;C1;Nuance/Ton;erfreulicherweise;heureusement;pleasingly;Erfreulicherweise sind die Zahlen gestiegen.;Heureusement, les chiffres ont augmenté.;Pleasingly, the figures have risen.
adverbe;C1;Nuance/Ton;wahrlich;vraiment, en vérité;truly;Das war wahrlich keine leichte Entscheidung.;Ce n'était vraiment pas une décision facile.;That was truly not an easy decision.
adverbe;C1;Nuance/Ton;regelrecht;véritablement;downright;Er war regelrecht wütend.;Il était véritablement furieux.;He was downright furious.
adverbe;C1;Nuance/Ton;buchstäblich;littéralement;literally;Wir haben buchstäblich die ganze Nacht gearbeitet.;Nous avons littéralement travaillé toute la nuit.;We literally worked all night.
adverbe;C1;Nuance/Ton;ausgerechnet;justement, comme par hasard;of all things;Ausgerechnet heute streikt der Zug.;Comme par hasard, c'est aujourd'hui que le train est en grève.;Of all days, the train is on strike today.
adverbe;C1;Nuance/Ton;gemeinhin;communément;commonly;Man nennt das gemeinhin einen Fehlstart.;On appelle communément cela un faux départ.;That is commonly called a false start.
adverbe;C1;Nuance/Ton;jedenfalls;en tout cas;in any case;Ich jedenfalls halte den Plan für riskant.;En tout cas, moi, je trouve le plan risqué.;I, in any case, think the plan is risky.
adverbe;C1;Nuance/Ton;allemal;à coup sûr, largement;any day;Ein gutes Werkzeug ist den Preis allemal wert.;Un bon outil vaut largement son prix.;A good tool is worth the price any day.
adverbe;C1;Verbindung/Logik;insoweit;dans cette mesure;to that extent;Insoweit stimme ich Ihnen zu.;Dans cette mesure, je vous suis.;To that extent I agree with you.
adverbe;C1;Verbindung/Logik;ferner;en outre;furthermore;Ferner ist die Frist zu kurz bemessen.;En outre, le délai est trop court.;Furthermore, the deadline is too short.
adverbe;C1;Verbindung/Logik;des Weiteren;par ailleurs;moreover;Des Weiteren fehlen die Unterlagen.;Par ailleurs, les documents manquent.;Moreover, the documents are missing.
adverbe;C1;Verbindung/Logik;hierzu;à ce sujet;on this;Hierzu liegt noch keine Stellungnahme vor.;À ce sujet, aucune prise de position n'est encore parvenue.;No statement on this has been received yet.
adverbe;C1;Verbindung/Logik;wobei;étant entendu que;although, whereby;Der Plan ist gut, wobei die Kosten offen bleiben.;Le plan est bon, étant entendu que les coûts restent ouverts.;The plan is good, although the costs remain open.
adverbe;C1;Verbindung/Logik;weswegen;raison pour laquelle;which is why;Es regnete, weswegen wir zu Hause blieben.;Il pleuvait, raison pour laquelle nous sommes restés à la maison.;It was raining, which is why we stayed home.
adverbe;C1;Verbindung/Logik;stattdessen;au lieu de cela;instead;"Er kam nicht; stattdessen schickte er eine Nachricht.";"Il n'est pas venu ; au lieu de cela, il a envoyé un message.";"He didn't come; instead he sent a message."
adverbe;C1;Verbindung/Logik;umgekehrt;inversement;conversely;Sie hilft ihm, und umgekehrt hilft er ihr.;Elle l'aide, et inversement il l'aide.;She helps him, and conversely he helps her.
adverbe;C1;Verbindung/Logik;gleichermaßen;de la même façon;equally;Die Regel gilt gleichermaßen für alle Abteilungen.;La règle vaut de la même façon pour tous les services.;The rule applies equally to all departments.
adverbe;C1;Verbindung/Logik;desgleichen;de même;likewise;Die Preise steigen, desgleichen die Mieten.;Les prix montent, de même les loyers.;Prices are rising, likewise rents.
adverbe;C1;Verbindung/Logik;beziehungsweise;ou plutôt, respectivement;or rather;Der Antrag muss schriftlich beziehungsweise per E-Mail gestellt werden.;La demande doit être faite par écrit, ou plutôt par courriel.;The application must be made in writing, or rather by email.
adverbe;C1;Verbindung/Logik;gleichsam;pour ainsi dire;as it were;Die Küche ist gleichsam das Herz des Hauses.;La cuisine est pour ainsi dire le cœur de la maison.;The kitchen is, as it were, the heart of the house.
adverbe;C1;Verbindung/Logik;im Übrigen;au demeurant;incidentally;Im Übrigen halte ich die Frist für ausreichend.;Au demeurant, je trouve le délai suffisant.;Incidentally, I consider the deadline sufficient.
adverbe;C1;Grad/Menge;merklich;sensiblement;noticeably;Die Luft wurde merklich kühler.;L'air est devenu sensiblement plus frais.;The air became noticeably cooler.
adverbe;C1;Grad/Menge;überwiegend;majoritairement;predominantly;Die Teilnehmer waren überwiegend Studierende.;Les participants étaient majoritairement des étudiants.;The participants were predominantly students.
adverbe;C1;Grad/Menge;vorwiegend;principalement;mainly;Das Museum zeigt vorwiegend moderne Kunst.;Le musée présente principalement de l'art moderne.;The museum shows mainly modern art.
adverbe;C1;Grad/Menge;ausnahmslos;sans exception;without exception;Ausnahmslos alle Mitglieder haben zugestimmt.;Tous les membres sans exception ont donné leur accord.;Without exception, all members agreed.
adverbe;C1;Zeit;jüngst;récemment;recently;Eine jüngst veröffentlichte Studie widerspricht dem.;Une étude publiée récemment le contredit.;A recently published study contradicts this.
adverbe;C1;Zeit;vormals;autrefois;formerly;Das Gebäude war vormals eine Fabrik.;Ce bâtiment était autrefois une usine.;The building was formerly a factory.
adverbe;C1;Zeit;nachträglich;après coup;after the fact;Die Rechnung wurde nachträglich korrigiert.;La facture a été corrigée après coup.;The invoice was corrected after the fact.
adverbe;C1;Zeit;unterdessen;entre-temps;meanwhile;"Er packte; unterdessen rief sie ein Taxi.";"Il faisait ses bagages ; entre-temps, elle appelait un taxi.";"He packed; meanwhile she called a taxi."
adverbe;C1;Art und Weise;eigens;spécialement;specially;Der Saal wurde eigens für diesen Abend hergerichtet.;La salle a été aménagée spécialement pour cette soirée.;The hall was specially prepared for this evening.
adverbe;C1;Art und Weise;unversehens;à l'improviste;unexpectedly;Unversehens stand er vor der Tür.;Il s'est présenté à l'improviste devant la porte.;Unexpectedly, he was standing at the door.
adverbe;C1;Art und Weise;unvermittelt;brusquement;abruptly;Das Gespräch brach unvermittelt ab.;La conversation s'est interrompue brusquement.;The conversation broke off abruptly.
adverbe;C1;Art und Weise;insgeheim;en secret;secretly;Insgeheim hoffte sie auf eine Absage.;En secret, elle espérait un refus.;Secretly she was hoping for a cancellation.
