type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
nom;B1;Politik und Gesellschaft;der Täter;auteur (d'un délit), coupable;perpetrator;Der Täter wurde noch nicht gefunden.;Le coupable n'a pas encore été trouvé.;The perpetrator has not been found yet.
nom;B1;Politik und Gesellschaft;das Urteil;jugement, verdict;judgement, verdict;Das Urteil kommt nächste Woche.;Le jugement sera rendu la semaine prochaine.;The verdict comes next week.
nom;B1;Politik und Gesellschaft;die Aussage;déclaration, affirmation;statement;Seine Aussage war eindeutig.;Sa déclaration était sans équivoque.;His statement was unambiguous.
nom;B1;Politik und Gesellschaft;die Botschaft;"ambassade ; message";"embassy; message";Das Visum bekommen Sie bei der Botschaft.;Vous obtiendrez le visa à l'ambassade.;You get the visa at the embassy.
nom;B1;Politik und Gesellschaft;der Bundespräsident;président fédéral;federal president;Der Bundespräsident hält eine Rede.;Le président fédéral prononce un discours.;The federal president gives a speech.
nom;B1;Politik und Gesellschaft;die Gewalt;violence;violence;Gewalt löst kein Problem.;La violence ne résout aucun problème.;Violence solves no problem.
nom;B1;Politik und Gesellschaft;der Killer;tueur;killer;Im Krimi wird der Killer am Ende gefasst.;Dans le polar, le tueur est arrêté à la fin.;In the crime story the killer is caught at the end.
nom;B1;Politik und Gesellschaft;der Personenstand;état civil;marital status;Tragen Sie bitte Ihren Personenstand ein.;Indiquez votre état civil, s'il vous plaît.;Please enter your marital status.
nom;B1;Politik und Gesellschaft;die Pflicht;devoir, obligation;duty, obligation;Jeder hat Rechte und Pflichten.;Chacun a des droits et des devoirs.;Everyone has rights and duties.
nom;B1;Politik und Gesellschaft;der Türke;Turc;Turk;Mein Kollege ist Türke.;Mon collègue est turc.;My colleague is Turkish.
nom;B1;Politik und Gesellschaft;die Türkei;Turquie;Turkey;Im Sommer fahren wir in die Türkei.;Cet été, nous allons en Turquie.;In summer we're going to Turkey.
nom;B1;Politik und Gesellschaft;die Ukraine;Ukraine;Ukraine;Seine Familie kommt aus der Ukraine.;Sa famille vient d'Ukraine.;His family comes from Ukraine.
nom;B1;Politik und Gesellschaft;der Ukrainer;Ukrainien;Ukrainian;Viele Ukrainer lernen hier Deutsch.;Beaucoup d'Ukrainiens apprennent l'allemand ici.;Many Ukrainians learn German here.
nom;B1;Politik und Gesellschaft;die Umfrage;sondage, enquête;survey;Die Umfrage zeigt ein klares Ergebnis.;Le sondage donne un résultat clair.;The survey shows a clear result.
nom;B1;Politik und Gesellschaft;das Verbot;interdiction;ban;Das Verbot gilt ab Januar.;L'interdiction s'applique à partir de janvier.;The ban applies from January.
nom;B1;Politik und Gesellschaft;der Zeuge;témoin;witness;Der Zeuge hat alles gesehen.;Le témoin a tout vu.;The witness saw everything.
nom;B1;Politik und Gesellschaft;der Zivilstand;état civil;marital status;Bitte geben Sie Ihren Zivilstand an.;Veuillez indiquer votre état civil.;Please state your marital status.
nom;B1;Politik und Gesellschaft;der Einwohner;habitant;inhabitant;Die Stadt hat zweihunderttausend Einwohner.;La ville compte deux cent mille habitants.;The city has two hundred thousand inhabitants.
nom;B1;Politik und Gesellschaft;der Einfluss;influence;influence;Das Wetter hat großen Einfluss auf die Ernte.;Le temps a une grande influence sur la récolte.;The weather has a big influence on the harvest.
nom;B1;Politik und Gesellschaft;die Genehmigung;autorisation;permit, approval;Ohne Genehmigung darf man nicht bauen.;Sans autorisation, on ne peut pas construire.;You may not build without a permit.
nom;B1;Politik und Gesellschaft;das Herkunftsland;pays d'origine;country of origin;Tragen Sie bitte Ihr Herkunftsland ein.;Indiquez votre pays d'origine, s'il vous plaît.;Please enter your country of origin.
nom;B1;Politik und Gesellschaft;die Maßnahme;mesure (décision);measure;Die Stadt hat neue Maßnahmen beschlossen.;La ville a décidé de nouvelles mesures.;The city has decided on new measures.
nom;B1;Politik und Gesellschaft;die Not;détresse, misère;hardship, need;Der Verein hilft Familien in Not.;L'association aide les familles en détresse.;The association helps families in need.
nom;B1;Politik und Gesellschaft;die Rede;discours;speech;Seine Rede dauerte zwanzig Minuten.;Son discours a duré vingt minutes.;His speech lasted twenty minutes.
nom;B1;Politik und Gesellschaft;die Sozialhilfe;aide sociale;social welfare;Die Familie bekommt Sozialhilfe.;La famille reçoit une aide sociale.;The family receives social welfare.
nom;B1;Politik und Gesellschaft;das Standesamt;bureau de l'état civil;registry office;Geheiratet wird zuerst auf dem Standesamt.;On se marie d'abord au bureau de l'état civil.;You get married at the registry office first.
nom;B1;Politik und Gesellschaft;der Zuwanderer;immigrant;immigrant;Der Kurs richtet sich an Zuwanderer.;Le cours s'adresse aux immigrants.;The course is aimed at immigrants.
nom;B1;Politik und Gesellschaft;das Jugendamt;service de la jeunesse;youth welfare office;Das Jugendamt hilft der Familie.;Le service de la jeunesse aide la famille.;The youth welfare office helps the family.
nom;B1;Politik und Gesellschaft;die Personalien;état civil, identité;personal details;Die Polizei nimmt die Personalien auf.;La police relève l'identité.;The police take down the personal details.
nom;B1;Politik und Gesellschaft;das Sozialamt;service social;social welfare office;Den Antrag stellen Sie beim Sozialamt.;Vous déposez la demande au service social.;You submit the application at the social welfare office.
nom;B1;Politik und Gesellschaft;der Verbrecher;criminel;criminal;Der Verbrecher wurde schnell gefasst.;Le criminel a été arrêté rapidement.;The criminal was caught quickly.
nom;B2;Politik und Gesellschaft;die Gesetzgebung;législation;legislation;Die Gesetzgebung wurde in den letzten Jahren verschärft.;La législation a été durcie ces dernières années.;The legislation has been tightened in recent years.
nom;B2;Politik und Gesellschaft;die Gewaltenteilung;séparation des pouvoirs;separation of powers;Die Gewaltenteilung schützt die Demokratie.;La séparation des pouvoirs protège la démocratie.;The separation of powers protects democracy.
nom;B2;Politik und Gesellschaft;der Föderalismus;fédéralisme;federalism;Deutschland basiert auf dem Prinzip des Föderalismus.;L'Allemagne repose sur le principe du fédéralisme.;Germany is based on the principle of federalism.
nom;B2;Politik und Gesellschaft;die Bürgerbeteiligung;participation citoyenne;citizen participation;Bürgerbeteiligung stärkt das Vertrauen in die Politik.;La participation citoyenne renforce la confiance envers la politique.;Citizen participation strengthens trust in politics.
nom;B2;Politik und Gesellschaft;die Gesellschaftskritik;critique sociale;social criticism;Diese Gesellschaftskritik löste heftige Diskussionen aus.;Cette critique sociale a déclenché de vifs débats.;This social criticism sparked heated discussions.
nom;B2;Politik und Gesellschaft;der Bund;la fédération, l'alliance;federation, union;Der Bund zahlt einen Teil der Kosten.;La fédération paie une partie des coûts.;The federal government pays part of the cost.
nom;B2;Politik und Gesellschaft;der Orden;la décoration, l'ordre;medal, order;Er bekam einen Orden für seinen Mut.;Il a reçu une décoration pour son courage.;He received a medal for his courage.
nom;B2;Politik und Gesellschaft;der Führer;le guide;guide;Der Führer erklärt die Geschichte des Schlosses.;Le guide explique l'histoire du château.;The guide explains the history of the castle.
nom;B2;Politik und Gesellschaft;das Haupt;le chef, la tête (soutenu);head, chief;Er ist das Haupt der Familie.;Il est le chef de la famille.;He is the head of the family.
nom;B2;Politik und Gesellschaft;die Revision;la révision, l'appel;revision, appeal;Der Anwalt legte Revision ein.;L'avocat a formé un pourvoi.;The lawyer filed an appeal.
nom;B2;Politik und Gesellschaft;der Wahlkampf;campagne électorale;election campaign;Der Wahlkampf dauert sechs Wochen.;La campagne électorale dure six semaines.;The election campaign lasts six weeks.
nom;B2;Politik und Gesellschaft;der Wahlkreis;circonscription;constituency;In diesem Wahlkreis wurde es knapp.;Dans cette circonscription, cela s'est joué de peu.;It was close in this constituency.
nom;B2;Politik und Gesellschaft;das Ministerium;ministère;ministry;Das Ministerium prüft den Antrag.;Le ministère examine la demande.;The ministry is examining the application.
nom;B2;Politik und Gesellschaft;der Kanzler;chancelier;chancellor;Der Kanzler spricht heute Abend.;Le chancelier parle ce soir.;The chancellor speaks tonight.
nom;B2;Politik und Gesellschaft;die Fraktion;groupe parlementaire;parliamentary group;Die Fraktion stimmt geschlossen dagegen.;Le groupe vote unanimement contre.;The parliamentary group votes against as one.
nom;B2;Politik und Gesellschaft;die Volksabstimmung;référendum;referendum;Über die Frage gab es eine Volksabstimmung.;La question a fait l'objet d'un référendum.;There was a referendum on the question.
nom;B2;Politik und Gesellschaft;das Grundgesetz;Loi fondamentale;Basic Law, constitution;Das steht im ersten Artikel des Grundgesetzes.;C'est écrit au premier article de la Loi fondamentale.;That is in the first article of the Basic Law.
nom;B2;Politik und Gesellschaft;der Amtsträger;titulaire d'une charge publique;office holder;Amtsträger unterliegen besonderen Regeln.;Les titulaires de charges publiques ont des règles à part.;Office holders are subject to special rules.
nom;B2;Politik und Gesellschaft;die Behörde;administration, service public;authority, public body;Die Behörde antwortet nach acht Wochen.;L'administration répond au bout de huit semaines.;The authority replies after eight weeks.
nom;B2;Politik und Gesellschaft;der Verwaltungsakt;acte administratif;administrative act;Gegen einen Verwaltungsakt kann man klagen.;On peut contester un acte administratif en justice.;An administrative act can be challenged in court.
nom;A1;Umwelt;die Umwelt;environnement;environment;Wir müssen die Umwelt schützen.;Nous devons protéger l'environnement.;We must protect the environment.
nom;A1;Umwelt;der Abfall;déchet;waste;Bitte wirf den Abfall in den Mülleimer.;Jette les déchets à la poubelle, s'il te plaît.;Please throw the waste in the bin.
nom;A1;Umwelt;das Recycling;recyclage;recycling;Recycling ist wichtig für die Umwelt.;Le recyclage est important pour l'environnement.;Recycling is important for the environment.
nom;A1;Umwelt;die Luft;air;air;Die Luft hier ist sehr sauber.;L'air ici est très pur.;The air here is very clean.
nom;A1;Umwelt;die Natur;nature;nature;Ich liebe die Natur.;J'aime la nature.;I love nature.
nom;A1;Umwelt;der Müll;ordures;trash;Der Müll wird jeden Montag abgeholt.;Les ordures sont ramassées tous les lundis.;The trash is picked up every Monday.
nom;A2;Umwelt;die Verschmutzung;pollution;pollution;Die Verschmutzung des Flusses ist ein Problem.;La pollution de la rivière est un problème.;The pollution of the river is a problem.
nom;A2;Umwelt;der Naturschutz;protection de la nature;nature conservation;Der Naturschutz ist mir sehr wichtig.;La protection de la nature est très importante pour moi.;Nature conservation is very important to me.
nom;A2;Umwelt;die Energie;énergie;energy;Wir sparen jeden Tag Energie.;Nous économisons de l'énergie tous les jours.;We save energy every day.
nom;A2;Umwelt;die Sonnenenergie;énergie solaire;solar energy;Die Sonnenenergie wird immer beliebter.;L'énergie solaire devient de plus en plus populaire.;Solar energy is becoming more and more popular.
nom;A2;Umwelt;die Windenergie;énergie éolienne;wind energy;Die Windenergie wächst schnell in Deutschland.;L'énergie éolienne se développe rapidement en Allemagne.;Wind energy is growing fast in Germany.
nom;A2;Umwelt;die Mülltrennung;tri des déchets;waste separation;Die Mülltrennung ist bei uns Pflicht.;Le tri des déchets est obligatoire chez nous.;Waste separation is mandatory for us.
nom;A2;Umwelt;das Plastik;plastique;plastic;Zu viel Plastik landet im Meer.;Trop de plastique finit dans la mer.;Too much plastic ends up in the sea.
nom;A2;Umwelt;der Treibhauseffekt;effet de serre;greenhouse effect;Der Treibhauseffekt erwärmt die Erde.;L'effet de serre réchauffe la Terre.;The greenhouse effect warms the earth.
nom;A2;Umwelt;der Rauch;la fumée;smoke;Der Rauch zog über die Stadt.;La fumée passait au-dessus de la ville.;The smoke drifted over the city.
nom;A2;Umwelt;das Eisen;le fer;iron;Dieses Tor ist aus Eisen.;Ce portail est en fer.;This gate is made of iron.
nom;B1;Umwelt;die Nachhaltigkeit;durabilité;sustainability;Nachhaltigkeit ist für unsere Firma sehr wichtig.;La durabilité est très importante pour notre entreprise.;Sustainability is very important for our company.
nom;B1;Umwelt;der Klimaschutz;protection du climat;climate protection;Der Klimaschutz steht auf der politischen Agenda.;La protection du climat figure à l'agenda politique.;Climate protection is on the political agenda.
nom;B1;Umwelt;die Wiederverwertung;recyclage;recycling, reuse;Die Wiederverwertung von Plastik hilft der Umwelt.;Le recyclage du plastique aide l'environnement.;The recycling of plastic helps the environment.
nom;B1;Umwelt;die Ressource;ressource;resource;Wasser ist eine begrenzte Ressource.;L'eau est une ressource limitée.;Water is a limited resource.
nom;B1;Umwelt;das Umweltbewusstsein;conscience environnementale;environmental awareness;Das Umweltbewusstsein der Bevölkerung wächst stetig.;La conscience environnementale de la population augmente constamment.;The population's environmental awareness is steadily growing.
nom;B1;Umwelt;der Brand;l'incendie;fire, blaze;Der Brand zerstörte zwei Häuser.;L'incendie a détruit deux maisons.;The fire destroyed two houses.
nom;B1;Umwelt;die Flut;la marée haute, l'inondation;flood, high tide;Die Flut kommt gegen sechs Uhr.;La marée haute arrive vers six heures.;High tide comes around six o'clock.
nom;B1;Umwelt;der Strom;le courant, l'électricité;current, electricity;Der Strom ist gestern ausgefallen.;L'électricité a été coupée hier.;The power went out yesterday.
nom;B1;Umwelt;der Lärm;bruit;noise;Der Lärm von der Baustelle stört die ganze Nachbarschaft.;Le bruit du chantier dérange tout le voisinage.;The noise from the construction site bothers the whole neighborhood.
nom;B1;Umwelt;der Dreck;saleté, crasse;dirt, filth;Nach der Wanderung war der Hund voller Dreck.;Après la randonnée, le chien était couvert de saleté.;After the hike, the dog was covered in dirt.
nom;B1;Umwelt;das Gift;poison;poison;Manche Pflanzen enthalten ein starkes Gift.;Certaines plantes contiennent un poison puissant.;Some plants contain a strong poison.
nom;B1;Umwelt;der Umweltschutz;protection de l'environnement;environmental protection;Umweltschutz ist ein wichtiges Thema für junge Menschen.;La protection de l'environnement est un sujet important pour les jeunes.;Environmental protection is an important topic for young people.
nom;B1;Umwelt;die Umweltverschmutzung;pollution de l'environnement;environmental pollution;Die Umweltverschmutzung in der Stadt nimmt zu.;La pollution environnementale augmente en ville.;Environmental pollution in the city is increasing.
nom;B1;Umwelt;die Kohle;charbon;coal;Früher wurde das Haus mit Kohle geheizt.;Autrefois, la maison était chauffée au charbon.;In the past, the house was heated with coal.
nom;B1;Umwelt;der Smog;smog;smog;Über der Stadt liegt heute dichter Smog.;Un épais smog recouvre la ville aujourd'hui.;Thick smog hangs over the city today.
nom;B1;Umwelt;die Katastrophe;catastrophe;disaster;Das Hochwasser war eine Katastrophe.;L'inondation a été une catastrophe.;The flood was a disaster.
nom;B1;Umwelt;der Kunststoff;plastique, matière synthétique;plastic;Die Flasche ist aus Kunststoff.;La bouteille est en plastique.;The bottle is made of plastic.
nom;B1;Umwelt;die Müllabfuhr;ramassage des ordures;refuse collection;Die Müllabfuhr kommt am Dienstag.;Le ramassage des ordures a lieu le mardi.;Refuse collection is on Tuesday.
nom;B1;Umwelt;das Kraftwerk;centrale électrique;power station;Das alte Kraftwerk wird geschlossen.;L'ancienne centrale va fermer.;The old power station is being closed.
nom;B1;Umwelt;das Metall;métal;metal;Metall und Papier kommen getrennt in den Müll.;Le métal et le papier vont dans des poubelles séparées.;Metal and paper go in separate bins.
nom;B1;Umwelt;der Sperrmüll;encombrants;bulky waste;Den alten Schrank stellen wir zum Sperrmüll.;Nous mettons la vieille armoire aux encombrants.;We're putting the old wardrobe out with the bulky waste.
nom;B1;Umwelt;die Tonne;"poubelle ; tonne";"bin; tonne";Das Altpapier kommt in die blaue Tonne.;Le vieux papier va dans la poubelle bleue.;Waste paper goes in the blue bin.
nom;B1;Umwelt;das Abgas;gaz d'échappement;exhaust fumes;Die Abgase der Autos verschmutzen die Luft.;Les gaz d'échappement des voitures polluent l'air.;Car exhaust fumes pollute the air.
nom;B2;Umwelt;der CO2-Ausstoß;émission de CO2;CO2 emissions;Der CO2-Ausstoß muss dringend reduziert werden.;Les émissions de CO2 doivent être réduites d'urgence.;CO2 emissions urgently need to be reduced.
nom;B2;Umwelt;die Umweltpolitik;politique environnementale;environmental policy;Die Umweltpolitik steht im Zentrum der Debatte.;La politique environnementale est au cœur du débat.;Environmental policy is at the center of the debate.
nom;B2;Umwelt;die Klimaneutralität;neutralité climatique;climate neutrality;Klimaneutralität ist das erklärte Ziel vieler Länder.;La neutralité climatique est l'objectif déclaré de nombreux pays.;Climate neutrality is the declared goal of many countries.
nom;B2;Umwelt;der Umweltschaden;dommage environnemental;environmental damage;Der Umweltschaden lässt sich kaum rückgängig machen.;Le dommage environnemental peut difficilement être réparé.;The environmental damage can hardly be undone.
nom;B2;Umwelt;die Ökobilanz;bilan écologique;ecological footprint;Die Ökobilanz dieses Produkts ist erstaunlich gut.;Le bilan écologique de ce produit est étonnamment bon.;This product's ecological footprint is surprisingly good.
nom;B2;Umwelt;der Wasserstoff;l'hydrogène;hydrogen;Der Zug fährt mit Wasserstoff.;Le train roule à l'hydrogène.;The train runs on hydrogen.
nom;B2;Umwelt;das Blei;le plomb;lead;Blei ist giftig für den Körper.;Le plomb est toxique pour le corps.;Lead is poisonous to the body.
nom;B2;Umwelt;der Riss;la fissure;crack, tear;In der Wand ist ein tiefer Riss.;Il y a une fissure profonde dans le mur.;There is a deep crack in the wall.
nom;B2;Umwelt;die Verpackung;emballage;packaging;Die Verpackung wiegt mehr als der Inhalt.;L'emballage pèse plus que le contenu.;The packaging weighs more than the contents.
nom;B2;Umwelt;das Einwegplastik;plastique à usage unique;single-use plastic;Einwegplastik ist seit 2021 verboten.;Le plastique à usage unique est interdit depuis 2021.;Single-use plastic has been banned since 2021.
nom;B2;Umwelt;die Solaranlage;installation solaire;solar system;Die Solaranlage deckt den halben Verbrauch.;L'installation solaire couvre la moitié de la consommation.;The solar system covers half the consumption.
nom;B2;Umwelt;die Windkraft;énergie éolienne;wind power;Windkraft liefert hier ein Drittel des Stroms.;L'éolien fournit ici un tiers de l'électricité.;Wind power supplies a third of the electricity here.
nom;B2;Umwelt;die Energiewende;transition énergétique;energy transition;Die Energiewende dauert länger als geplant.;La transition énergétique dure plus longtemps que prévu.;The energy transition is taking longer than planned.
nom;B2;Umwelt;die Luftqualität;qualité de l'air;air quality;Die Luftqualität hat sich seit 2015 verbessert.;La qualité de l'air s'est améliorée depuis 2015.;Air quality has improved since 2015.
nom;B2;Umwelt;die Wasserverschmutzung;pollution de l'eau;water pollution;Die Wasserverschmutzung stammt aus der Landwirtschaft.;La pollution de l'eau vient de l'agriculture.;The water pollution comes from agriculture.
nom;A1;Farben und Formen;der Kreis;cercle;circle;Zeichne bitte einen Kreis.;Dessine un cercle, s'il te plaît.;Please draw a circle.
nom;A1;Farben und Formen;das Quadrat;carré;square;Das Quadrat hat vier gleiche Seiten.;Le carré a quatre côtés égaux.;The square has four equal sides.
nom;A1;Farben und Formen;das Dreieck;triangle;triangle;Das Dreieck hat drei Ecken.;Le triangle a trois coins.;The triangle has three corners.
nom;A1;Farben und Formen;der Stern;étoile;star;Am Himmel sieht man einen Stern.;On voit une étoile dans le ciel.;You can see a star in the sky.
nom;A1;Farben und Formen;die Linie;ligne;line;Zieh eine gerade Linie.;Trace une ligne droite.;Draw a straight line.
nom;A1;Farben und Formen;der Punkt;point;point, dot;Setz hier einen Punkt.;Mets un point ici.;Put a dot here.
nom;A1;Farben und Formen;das Herz;cœur (forme);heart;Sie malt ein rotes Herz.;Elle dessine un cœur rouge.;She's drawing a red heart.
nom;A1;Farben und Formen;das Grün;le vert;green;Das Grün dieser Wiese ist kräftig.;Le vert de ce pré est intense.;The green of this meadow is intense.
nom;A2;Farben und Formen;das Rechteck;rectangle;rectangle;Das Rechteck ist doppelt so lang wie breit.;Le rectangle est deux fois plus long que large.;The rectangle is twice as long as it is wide.
nom;A2;Farben und Formen;der Punkt;point;point, dot;Setz einen Punkt am Ende des Satzes.;Mets un point à la fin de la phrase.;Put a period at the end of the sentence.
nom;A2;Farben und Formen;die Linie;ligne;line;Zieh eine Linie zwischen den beiden Punkten.;Trace une ligne entre les deux points.;Draw a line between the two points.
nom;A2;Farben und Formen;das Oval;ovale;oval;Das Oval sieht aus wie ein Ei.;L'ovale ressemble à un œuf.;The oval looks like an egg.
nom;A2;Farben und Formen;der Zylinder;cylindre;cylinder;Der Zylinder rollt vom Tisch.;Le cylindre roule et tombe de la table.;The cylinder is rolling off the table.
nom;A2;Farben und Formen;die Kugel;sphère;sphere;Die Kugel ist perfekt rund.;La sphère est parfaitement ronde.;The sphere is perfectly round.
nom;A2;Farben und Formen;der Würfel;cube;cube;Der Würfel hat sechs Seiten.;Le cube a six faces.;The cube has six sides.
nom;A2;Farben und Formen;die Pyramide;pyramide;pyramid;Die Pyramide steht mitten in der Wüste.;La pyramide se dresse au milieu du désert.;The pyramid stands in the middle of the desert.
nom;A2;Farben und Formen;die Rückseite;le dos, le verso;back, reverse;Die Antwort steht auf der Rückseite.;La réponse est au verso.;The answer is on the back.
nom;B1;Farben und Formen;das Muster;motif;pattern;Dieses Muster wiederholt sich auf dem ganzen Stoff.;Ce motif se répète sur tout le tissu.;This pattern repeats across the whole fabric.
nom;B1;Farben und Formen;der Rahmen;cadre;frame;Das Bild hängt in einem goldenen Rahmen.;Le tableau est accroché dans un cadre doré.;The picture hangs in a golden frame.
nom;B1;Farben und Formen;die Symmetrie;symétrie;symmetry;Die Symmetrie dieses Gebäudes ist beeindruckend.;La symétrie de ce bâtiment est impressionnante.;The symmetry of this building is impressive.
nom;B1;Farben und Formen;der Winkel;angle;angle;Miss den Winkel mit dem Geodreieck.;Mesure l'angle avec le rapporteur.;Measure the angle with the protractor.
nom;B1;Farben und Formen;das Loch;trou;hole;In der Straße ist ein tiefes Loch.;Il y a un trou profond dans la rue.;There is a deep hole in the street.
nom;B2;Farben und Formen;die Perspektive;perspective;perspective;Die Perspektive dieses Gemäldes ist ungewöhnlich.;La perspective de ce tableau est inhabituelle.;The perspective of this painting is unusual.
nom;B2;Farben und Formen;der Kontrast;contraste;contrast;Der Kontrast zwischen den Farben ist sehr stark.;Le contraste entre les couleurs est très marqué.;The contrast between the colors is very strong.
nom;B2;Farben und Formen;die Textur;texture;texture;Die Textur dieses Stoffes fühlt sich rau an.;La texture de ce tissu est rugueuse au toucher.;The texture of this fabric feels rough.
nom;B2;Farben und Formen;die Proportion;proportion;proportion;Die Proportion der Räume wirkt sehr ausgewogen.;La proportion des pièces semble très équilibrée.;The proportion of the rooms seems very balanced.
nom;B2;Farben und Formen;der Umriss;contour;outline;Im Nebel sah man nur Umrisse.;Dans le brouillard on ne voyait que des contours.;In the fog only outlines were visible.
nom;B2;Farben und Formen;der Streifen;rayure;stripe;Das Hemd hat feine blaue Streifen.;La chemise a de fines rayures bleues.;The shirt has fine blue stripes.
nom;B2;Farben und Formen;das Karo;carreau;check;Ein Rock mit rotem Karo.;Une jupe à carreaux rouges.;A skirt with a red check.
nom;B2;Farben und Formen;die Schattierung;nuance, dégradé;shading, nuance;Zwischen beiden gibt es viele Schattierungen.;Entre les deux il y a bien des nuances.;There are many shades between the two.
nom;B2;Farben und Formen;der Farbverlauf;dégradé de couleurs;colour gradient;Der Farbverlauf geht von Blau nach Grau.;Le dégradé va du bleu au gris.;The gradient goes from blue to grey.
nom;A1;Zahlen und Mengen;die Zahl;nombre;number;Diese Zahl ist sehr groß.;Ce nombre est très grand.;This number is very big.
nom;A1;Zahlen und Mengen;die Menge;quantité;quantity;Wir brauchen eine kleine Menge Zucker.;Nous avons besoin d'une petite quantité de sucre.;We need a small amount of sugar.
nom;A1;Zahlen und Mengen;das Stück;morceau/pièce;piece;Ich hätte gern ein Stück Kuchen.;Je voudrais un morceau de gâteau.;I would like a piece of cake.
nom;A1;Zahlen und Mengen;das Paar;paire;pair;Ich kaufe ein Paar Schuhe.;J'achète une paire de chaussures.;I'm buying a pair of shoes.
nom;A1;Zahlen und Mengen;die Nummer;numéro;number;Wie ist deine Telefonnummer?;Quel est ton numéro de téléphone ?;What is your phone number?
nom;A1;Zahlen und Mengen;die Hälfte;moitié;half;Ich esse die Hälfte des Apfels.;Je mange la moitié de la pomme.;I'm eating half of the apple.
nom;A1;Zahlen und Mengen;die Liste;liste;list;Ich schreibe eine Einkaufsliste.;J'écris une liste de courses.;I'm writing a shopping list.
nom;A1;Zahlen und Mengen;die Gruppe;groupe;group;Die Gruppe besteht aus zehn Personen.;Le groupe est composé de dix personnes.;The group consists of ten people.
nom;A2;Zahlen und Mengen;das Dutzend;douzaine;dozen;Ich kaufe ein Dutzend Eier.;J'achète une douzaine d'œufs.;I'm buying a dozen eggs.
nom;A2;Zahlen und Mengen;die Hälfte;moitié;half;Ich esse die Hälfte des Kuchens.;Je mange la moitié du gâteau.;I'm eating half of the cake.
nom;A2;Zahlen und Mengen;das Drittel;tiers;third;Ein Drittel der Klasse fehlt heute.;Un tiers de la classe est absent aujourd'hui.;A third of the class is absent today.
nom;A2;Zahlen und Mengen;der Rest;reste;remainder, rest;Den Rest kannst du behalten.;Tu peux garder le reste.;You can keep the rest.
nom;A2;Zahlen und Mengen;das Viertel;quart;quarter;Ein Viertel der Torte ist noch übrig.;Un quart du gâteau reste encore.;A quarter of the cake is still left.
nom;A2;Zahlen und Mengen;das Prozent;pourcent;percent;Nur zehn Prozent haben geantwortet.;Seuls dix pour cent ont répondu.;Only ten percent responded.
nom;A2;Zahlen und Mengen;die Summe;somme;sum;Die Summe aller Zahlen ist hundert.;La somme de tous les nombres est cent.;The sum of all the numbers is one hundred.
nom;B1;Zahlen und Mengen;die Anzahl;nombre total;number, quantity;Die Anzahl der Teilnehmer hat sich verdoppelt.;Le nombre de participants a doublé.;The number of participants has doubled.
nom;B1;Zahlen und Mengen;der Durchschnitt;moyenne;average;Der Durchschnitt liegt bei siebzig Prozent.;La moyenne est de soixante-dix pour cent.;The average is seventy percent.
nom;B1;Zahlen und Mengen;das Vielfache;multiple;multiple;Das Vielfache von vier ist leicht zu berechnen.;Le multiple de quatre est facile à calculer.;The multiple of four is easy to calculate.
nom;B1;Zahlen und Mengen;der Prozentsatz;pourcentage;percentage;Der Prozentsatz der Fehler ist stark gesunken.;Le pourcentage d'erreurs a fortement diminué.;The error percentage has dropped significantly.
nom;B1;Zahlen und Mengen;das Gewicht;poids;weight;Das Gewicht des Pakets darf zwei Kilo nicht überschreiten.;Le poids du colis ne doit pas dépasser deux kilos.;The package's weight must not exceed two kilos.
nom;B1;Zahlen und Mengen;die Fläche;surface;area, surface;Das Grundstück hat eine Fläche von tausend Quadratmetern.;Le terrain a une surface de mille mètres carrés.;The property has an area of one thousand square meters.
nom;B1;Zahlen und Mengen;das Kilogramm;kilogramme;kilogram;Der Koffer wiegt zwanzig Kilogramm.;La valise pèse vingt kilogrammes.;The suitcase weighs twenty kilograms.
nom;B1;Zahlen und Mengen;die Mehrheit;majorité;majority;Die Mehrheit der Teilnehmer war zufrieden.;La majorité des participants était satisfaite.;The majority of participants were satisfied.
nom;B1;Zahlen und Mengen;das Einzelteil;pièce détachée;individual part, component;Der Schrank besteht aus vielen Einzelteilen.;L'armoire est composée de nombreuses pièces détachées.;The wardrobe consists of many individual parts.
nom;B1;Zahlen und Mengen;das Milligramm;milligramme;milligram;Die Tablette enthält fünfhundert Milligramm Wirkstoff.;Le comprimé contient cinq cents milligrammes de substance active.;The tablet contains five hundred milligrams of active ingredient.
nom (chapitre VHS);B1;Kapitel 1 (VHS);der Abstellraum;débarras;storage room;Im Keller gibt es einen Abstellraum für die Fahrräder.;Il y a un débarras pour les vélos à la cave.;There is a storage room for the bikes in the basement.
nom (chapitre VHS);B1;Kapitel 1 (VHS);der Bart;barbe;beard;Mein Nachbar hat sich einen Bart wachsen lassen.;Mon voisin s'est laissé pousser la barbe.;My neighbor grew a beard.
nom (chapitre VHS);B1;Kapitel 1 (VHS);der Briefkasten;boîte aux lettres;mailbox;Der Briefkasten im Hausflur ist beschädigt.;La boîte aux lettres dans le hall est abîmée.;The mailbox in the hallway is damaged.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Couch;canapé;couch;Wir haben eine neue Couch fürs Wohnzimmer gekauft.;Nous avons acheté un nouveau canapé pour le salon.;We bought a new couch for the living room.
